hwWlanStaMac;hwWlanStaUsername;hwWlanStaApMac;hwWlanStaApName;hwWlanStaApGroup;hwWlanStaRadioId;hwWlanStaAssocBand;hwWlanStaSupportBand;hwWlanStaAccessChannel;hwWlanStaRfMode;hwWlanStaHtMode;hwWlanStaMcsVal;hwWlanStaShortGIStatus;hwWlanStaConnectRxRate;hwWlanStaConnectTxRate;hwWlanStaEssName;hwWlanStaBSSID;hwWlanStaSsid;hwWlanStaStatus;hwWlanStaAuthenMethod;hwWlanStaEncryptMethod;hwWlanStaQosMode;hwWlanStaRoamStatus;hwWlanStaVlan;hwWlanStaIP;hwWlanStaIPv6;hwWlanStaGateway;hwWlanStaAssocTime;hwWlanStaAccessTime;hwWlanStaOnlineTime;hwWlanStaAccessOnlineTime;hwWlanStaStatOperMode;hwWlanStaWirelessStatRxFrames;hwWlanStaWirelessRxBytes;hwWlanStaWirelessRxRate;hwWlanStaWirelessStatTxFrames;hwWlanStaWirelessTxBytes;hwWlanStaWirelessTxRate;hwWlanStaPeriodSendDropFrames;hwWlanStaPeriodReSendFrames;hwWlanStaPeriodReSendBytes;hwWlanStaRssi;hwWlanStaNoise;hwWlanStaSnrUs;hwWlanStaRxPowerUs;hwWlanStaChannelUtilRate;hwWlanStaChannelBusyRate;hwWlanStaChannelTxRatio;hwWlanStaChannelRxRatio;hwWlanStaChannelFreeRate;hwWlanStaChannelInterfRate;hwWlanStaPeriodSendFrames;hwWlanStaApId;hwWlanStationUapsdCapacity;hwWlanStationPowerSavePercent;hwWlanStaAssocStartTime;hwWlanStaAssocSuccessTime;hwWlanStaAuthStartTime;hwWlanStaAuthSuccessTime;hwWlanStaDhcpStartTime;hwWlanStaDhcpSuccessTime;hwWlanStaVHTCapable;hwWlanStaVHTTxBFCapable;hwWlanStaMUMIMOCapable;hwWlanStaWpaStartTime;hwWlanStaWpaSuccessTime;hwWlanStaWirelessPacketDelay;hwWlanStaAccessSuccessRate;hwWlanStaTotalAccessTime;hwWlanStaDelayStatus;hwWlanStaAssocDuration;hwWlanStaWpaDuration;hwWlanStaAuthDuration;hwWlanStaDhcpDuration;hwWlanStationDevType;hwWlanStaNaviACID;hwWlanStaWirelessStatRxIPv6Frames;hwWlanStaWirelessRxIPv6Bytes;hwWlanStaWirelessStatTxIPv6Frames;hwWlanStaWirelessTxIPv6Bytes;hwWlanStaGatewayIPv6;hwWlanStaCategoryName;hwWlanStaVendorName;hwWlanStaModelName;hwWlanStaOS;Index Value
B4-8C-9D-7B-;;B0-08-75-C7-6C-A0;KTIRIO_C_R0-AP_2.3;EDUROAM;1;2;3;44;;ht40;9;support;200;200;eduroam;B0-08-75-C7-6C-B0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;23;10626105;FE80::3000:1E6C:80E7:5D31?2001:648:2D00:3023:56D3:2A9D:5477:422A?2001:648:2D00:3023:F5D1:4743:E7DB:481B;106261;1708081260;1708081261;4323;4322;;55914;7595487;1360;135888;188883346;24792;0;0;0;-66;0;2900;-6600;0;0;0;0;100;0;467;41;0;;1708088460;1708088460;1708088460;1708088461;1708088461;1708088461;;;;;1708088461;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.80E+16
B6-18-21-C6-;;E0-00-84-BF-3C-E0;KTIRIO_TH_R0-AP_2.1;EDUROAM;0;1;1;1;;ht20;7;support;72;58;eduroam;E0-00-84-BF-3C-E0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;23;1062614;FE80::B418:21FF:FEC6:122B?2001:648:2D00:3023:B418:21FF:FEC6:122B?2001:648:2D00:3023:9C54:5379:98B5:3EE5;106261;1708081264;1708081264;4320;4319;;63576;13439729;4632;192107;230655407;61776;0;0;0;-55;0;4000;-5500;4;4;2;0;96;2;1142;88;0;;1708088463;1708088463;1708088463;1708088463;1708088463;1708088464;;;;;1708088463;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.82E+13
B6-2F-7B-12-;;E0-00-84-38-25-40;R0_EST-AP_0.2;EDUROAM;1;2;3;36;;ht40;9;support;180;200;eduroam;E0-00-84-38-25-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;21;1062276;FE80::1CCE:D2B4:D476:DE79?2001:648:2D00:3021:1C41:EAD:FCB0:A4BF?2001:648:2D00:3021:CDA:AC06:E736:E398;106221;1708084544;1708084545;1040;1039;;386;72795;0;380;166608;0;0;0;0;-63;0;3200;-6300;4;4;2;1;96;1;0;4;0;;1708091764;1708091764;1708091764;1708091764;1708091767;1708091767;;;;;1708091765;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.82E+15
B6-AF-45-FF-;;B0-08-75-C7-6A-40;KTIRIO_A_R0-AP_2.7;EDUROAM;1;2;3;52;;ht40;9;support;243;240;eduroam;B0-08-75-C7-6A-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;21;1062241;FE80::B4AF:45FF:FEFF:786E?2001:648:2D00:3021:84E9:9425:C4EF:F58A;106221;1708081234;1708081234;4351;4349;;1614;428910;16;2773;2308936;8;0;0;0;-67;0;2800;-6700;2;2;1;1;98;0;3;30;0;;1708088860;1708088860;1708088860;1708088860;1708089594;1708089594;;;;;1708088860;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.82E+16
B8-3B-CC-DC-;;68-4A-AE-AB-A7-00;KTIRIO_I_R1-AP_2.6;EDUROAM;0;1;3;1;;ht20;9;support;13;72;eduroam;68-4A-AE-AB-A7-00;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;24;1062816;FE80::E9BD:8151:4605:8C4D?2001:648:2D00:3024:BF88:1572:CBB3:3186?2001:648:2D00:3024:5171:C933:C64F:DFF9;106281;1708082675;1708082676;2910;2909;;97875;16162676;37240;283895;362649828;739136;18;477;0;-60;0;3500;-6000;10;10;2;0;90;8;11990;169;0;;1708089891;1708089891;1708089891;1708089891;1708090778;1708090778;;;;;1708089892;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.85E+16
B8-94-E7-5A-;;E0-00-84-38-25-40;R0_EST-AP_0.2;EDUROAM;1;2;3;36;;ht40;9;support;135;180;eduroam;E0-00-84-38-25-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;23;1062636;FE80::BB86:163A:6B21:4F68?2001:648:2D00:3023:701E:F405:11BD:88C0;106261;1708084158;1708084158;1427;1426;;1317;312250;128;1314;417078;96;0;38;0;-75;0;2000;-7500;4;4;2;1;96;1;10;4;0;;1708092401;1708092401;1708092401;1708092401;0;0;;;;;1708092403;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.84E+16
BA-AC-4B-1B-;;E0-00-84-38-27-C0;KTIRIO_Z_R0-AP_0.9;EDUROAM;1;2;3;124;;ht40;9;support;6;6;eduroam;E0-00-84-38-27-D0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;21;1062258;FE80::C63:8652:6374:79E3?2001:648:2D00:3021:8E2:674E:5D47:AB55?2001:648:2D00:3021:6079:4941:4ACA:BA4C;106221;1708081372;1708081372;4214;4213;;35245;7912086;872;145982;176304290;344;0;0;0;-76;0;1900;-7600;1;1;0;0;99;1;6;105;0;;1708092698;1708092698;1708092698;1708092698;0;0;;;;;1708092698;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.86E+12
BC-6A-D1-D0-;;E0-00-84-38-25-40;R0_EST-AP_0.2;EDUROAM;1;2;3;36;;ht40;9;support;400;400;eduroam;E0-00-84-38-25-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;21;1062266;FE80::1713:3F57:E89D:FA5E?2001:648:2D00:3021:BCBF:D735:C208:2DB?2001:648:2D00:3021:C7A9:5E9:3019:511B;106221;1708083800;1708083801;1786;1785;;2578;860445;9904;3297;2213762;52136;0;4;0;-52;0;4300;-5200;4;4;2;1;96;1;1284;4;0;;1708091019;1708091019;1708091019;1708091019;1708091903;1708091903;;;;;1708091019;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.88E+16
BC-6A-D1-D8-;;B0-08-75-C7-6C-20;KTIRIO_I_R1-AP_0.7;EDUROAM;1;2;3;124;;ht40;9;support;300;216;eduroam;B0-08-75-C7-6C-30;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;23;1062629;2001:648:2D00:3023:340A:F4BA:F82:848C?FE80::BE6A:D1FF:FED8:636E;106261;1708082575;1708082575;3012;3011;;27009;8505488;53672;44356;48642177;380888;0;36;0;-66;0;2900;-6600;0;0;0;0;100;0;8284;154;0;;1708092218;1708092218;1708092218;1708092218;1708092478;1708092478;;;;;1708092218;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.88E+16
BC-6A-D1-DC-;;84-46-FE-A3-E3-40;KTIRIO_H_R1-AP_1.4;EDUROAM;0;1;1;1;;ht20;9;support;78;86;eduroam;84-46-FE-A3-E3-40;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;24;1062834;FE80::E67D:9246:5667:1640?2001:648:2D00:3024:FC7D:3D69:E3F3:CB39;106281;1708081364;1708081364;4223;4222;;44800;9058346;42176;74802;84644207;446376;0;78;0;-60;0;3500;-6000;3;3;2;0;97;1;7851;55;0;;1708088563;1708088563;1708088563;1708088564;1708088564;1708088565;;;;;1708088564;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.88E+15
BE-0E-7E-1C-;;B0-08-75-C7-74-20;KTIRIO_C_R0-AP_1.1;EDUROAM;1;2;3;36;;ht40;9;support;360;270;eduroam;B0-08-75-C7-74-30;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;20;1062039;FE80::BC0E:7EFF:FE1C:223A?2001:648:2D00:3020:15BD:E1CE:2CD6:3DA8?2001:648:2D00:3020:BC0E:7EFF:FE1C:223A;106201;1708081213;1708081214;4374;4373;;20825;6007826;1264;27887;23399851;2208;0;0;0;-60;0;3500;-6000;0;0;0;0;100;0;210;35;0;;1708088730;1708088730;1708088730;1708088731;1708089316;1708089316;;;;;1708088730;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.90E+13
BE-49-B1-A0-;;B0-08-75-C7-74-60;KTIRIO_I_R1-AP_1.4;EDUROAM;1;2;3;124;;ht40;9;support;6;6;eduroam;B0-08-75-C7-74-70;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;22;1062418;FE80::8A9:AAB2:BBD6:6F23?2001:648:2D00:3022:17:1B7F:EA40:E625?2001:648:2D00:3022:B9AC:73A8:C104:16E6;106241;1708085254;1708085254;334;332;;135;29493;1032;100;25832;912;0;0;0;-88;0;700;-8800;0;0;0;0;100;0;84;159;0;;1708092454;1708092454;1708092454;1708092454;1708092456;1708092456;;;;;1708092454;0;0;0;;0;0;0;0;;-1;0;0;0;0;::;;;;;1.91E+16
BE-4A-6C-AF-;;E0-00-84-38-25-40;R0_EST-AP_0.2;EDUROAM;0;1;1;1;;ht20;7;support;11;72;eduroam;E0-00-84-38-25-40;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;21;1062226;FE80::BC4A:6CFF:FEAF:36B9?2001:648:2D00:3021:BC4A:6CFF:FEAF:36B9?2001:648:2D00:3021:E9B7:B6DB:D63B:BD34;106221;1708082679;1708082680;2909;2908;;282;57341;0;271;88486;0;0;0;0;-43;0;5200;-4300;15;15;2;0;85;13;0;4;0;;1708089951;1708089951;1708089951;1708089951;1708089957;1708089958;;;;;1708089956;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.91E+15
C0-3D-03-A0-;;E0-00-84-38-25-40;R0_EST-AP_0.2;EDUROAM;1;2;3;36;;ht40;9;support;200;200;eduroam;E0-00-84-38-25-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;22;1062424;FE80::CA6C:6EA7:D620:6F9D?2001:648:2D00:3022:E7B2:4F35:5EEF:E5DD?2001:648:2D00:3022:B82E:BD35:39BE:9C95?2A03:F000:414:7A96:30C3:79B7:606B:FE83;106241;1708083517;1708083518;2072;2070;;1693;399986;64;1718;1118848;224;0;0;0;-51;0;4400;-5100;4;4;2;1;96;1;37;4;0;;1708090766;1708090766;1708090766;1708090766;1708091619;1708091619;;;;;1708090766;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.93E+14
C0-4A-00-28-;;E0-00-84-38-27-C0;KTIRIO_Z_R0-AP_0.9;EDUROAM;0;1;1;11;;ht20;7;nonsupport;65;13;eduroam;E0-00-84-38-27-C0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;23;10626102;FE80::2A68:1ED8:29B2:8C5A?2001:648:2D00:3023:1490:F91C:9134:55FB;106261;1708081279;1708081280;4310;4309;;56276;4689342;8968;29609;3363155;5112;0;71;0;-67;0;2800;-6700;11;11;5;0;89;6;1298;105;0;;1708088478;1708088478;1708088478;1708088479;1708088479;1708088479;;;;;1708088479;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.93E+12
C0-E4-34-CB-;;68-4A-AE-AB-B0-A0;KTIRIO_B_R1-AP_1.2;EDUROAM;0;1;1;11;;ht20;7;support;72;72;eduroam;68-4A-AE-AB-B0-A0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;20;1062083;FE80::D18C:E47D:E93F:6827?2001:648:2D00:3020:ECEE:8545:3268:79D1?2001:648:2D00:3020:B453:8AF:964D:842B;106201;1708081219;1708081220;4371;4369;;156200;58515193;137584;302169;351389661;3289192;0;199;0;-56;0;3900;-5600;7;7;2;0;93;5;60041;133;0;;1708088440;1708088440;1708088440;1708088443;1708088441;1708088443;;;;;1708088440;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.92E+16
C2-34-67-C3-;;B0-08-75-C7-72-20;KTIRIO_TH_R0-AP_0.5;EDUROAM;0;1;1;1;;ht20;9;support;78;86;eduroam;B0-08-75-C7-72-20;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;22;1062426;FE80::C034:67FF:FEC3:D78A?2001:648:2D00:3022:C034:67FF:FEC3:D78A?2001:648:2D00:3022:454:57D:D873:9E40;106241;1708081244;1708081245;4346;4344;;730;151822;8;846;270306;8;0;0;0;-53;0;4200;-5300;6;6;3;0;94;3;2;74;0;;1708088444;1708088444;1708088444;1708088444;1708088445;1708088445;;;;;1708088444;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.95E+16
C2-95-0F-08-;;E0-00-84-38-1C-00;KTIRIO_Z_R0-AP_0.5;EDUROAM;1;2;3;60;;ht40;9;support;360;400;eduroam;E0-00-84-38-1C-10;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;20;106206;FE80::1C9F:A904:CE7B:D9D3?2001:648:2D00:3020:187D:CE38:4871:EFF5?2001:648:2D00:3020:DCBB:6234:171D:6934;106201;1708081523;1708081524;4067;4066;;717;125470;0;777;512499;0;0;0;0;-60;0;3500;-6000;1;1;1;0;99;0;0;101;0;;1708088723;1708088723;1708088723;1708088724;1708088724;1708088724;;;;;1708088724;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.94E+13
C2-BD-77-21-;;E0-00-84-38-26-40;R0_EST-AP_0.1;EDUROAM;1;2;3;132;;ht20;9;support;86;86;eduroam;E0-00-84-38-26-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;22;1062450;FE80::C0BD:77FF:FE21:B7BD?2001:648:2D00:3022:C0BD:77FF:FE21:B7BD?2001:648:2D00:3022:CC02:F4DB:B889:DF93;106241;1708084679;1708084680;912;910;;2244;512029;24;1715;470751;24;0;0;0;-60;0;3500;-6000;21;21;19;2;79;0;8;3;0;;1708091924;1708091924;1708091924;1708091924;0;0;;;;;1708091924;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.94E+16
C4-D9-87-EE-;;68-4A-AE-AB-A8-A0;KTIRIO_B_R1-AP_1.5;EDUROAM;1;2;3;36;;ht40;15;support;300;300;eduroam;68-4A-AE-AB-A8-B0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;23;1062625;;106261;1708081242;1708081243;4349;4348;;68337;38162635;3864;239489;340750954;3744;0;2;0;-58;0;3700;-5800;17;17;0;0;83;17;157;136;0;;1708088442;1708088442;1708088442;1708088442;1708088442;1708088442;;;;;1708088442;0;0;0;;0;0;0;0;;-1;0;0;0;0;::;;;;;1.96E+16
C6-1A-0B-35-;;E0-00-84-38-25-60;R0_AMF-AP_0.2;EDUROAM;0;1;3;6;;ht20;9;support;173;173;eduroam;E0-00-84-38-25-60;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;21;1062251;FE80::C41A:BFF:FE35:5814?2001:648:2D00:3021:CC98:65CB:8EC4:302F;106221;1708081232;1708081232;4360;4359;;132642;14994117;7320;339091;459859563;123264;0;14;0;-63;0;3200;-6300;7;7;2;0;93;5;2335;1;0;;1708088431;1708088431;1708088431;1708088431;1708088432;1708088433;;;;;1708088432;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.98E+12
C6-CD-32-75-;;B0-08-75-C7-6A-40;KTIRIO_A_R0-AP_2.7;EDUROAM;1;2;3;52;;ht40;9;support;300;400;eduroam;B0-08-75-C7-6A-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;22;1062410;FE80::499:EBF2:97E2:A46E?2001:648:2D00:3022:CD79:D790:E8C8:2578;106241;1708081263;1708081264;4329;4328;;1677;391159;0;2008;1672410;0;0;0;0;-71;0;2400;-7100;0;0;0;0;100;0;0;30;0;;1708088524;1708088524;1708088524;1708088525;1708088581;1708089881;;;;;1708088525;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.98E+16
C6-D4-DE-EF-;;E0-00-84-38-26-80;KTIRIO_Z_R0-AP_0.8;EDUROAM;0;1;1;1;;ht20;7;support;72;39;eduroam;E0-00-84-38-26-80;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;23;1062622;FE80::C4D4:DEFF:FEEF:C8F2?2001:648:2D00:3023:C4D4:DEFF:FEEF:C8F2?2001:648:2D00:3023:E53A:68DE:BD45:721F?2A02:1388:2308:FD61::6260:25D2;106261;1708085438;1708085439;154;153;;2291;486670;22600;2724;686745;32440;0;206;0;-63;0;3200;-6300;11;11;3;0;89;8;431;104;0;;1708092707;1708092707;1708092707;1708092707;0;0;;;;;1708092707;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.98E+17
C6-F7-E7-DD-;;E0-00-84-38-25-40;R0_EST-AP_0.2;EDUROAM;1;2;3;36;;ht40;9;support;6;200;eduroam;E0-00-84-38-25-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;23;1062657;FE80::C4F7:E7FF:FEDD:67F3?2001:648:2D00:3023:C4F7:E7FF:FEDD:67F3?2001:648:2D00:3023:2CFD:3BE7:717B:C4D4;106261;1708083575;1708083575;2018;2016;;1400;374782;344;1889;1180985;304;0;0;0;-43;0;5200;-4300;4;4;2;1;96;1;43;4;0;;1708090798;1708090798;1708090798;1708090798;1708091678;1708091678;;;;;1708090798;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;1.98E+17
C8-3D-DC-AC-;;B0-08-75-C7-74-E0;KTIRIO_Z_R0-AP_1.5;EDUROAM;0;1;1;1;;ht20;7;support;52;72;eduroam;B0-08-75-C7-74-E0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;21;1062257;FE80::AD30:D9E5:EA76:4F57?2001:648:2D00:3021:6F:4A6D:5108:2F13?2001:648:2D00:3021:D5BF:5284:403:D9F0;106221;1708084099;1708084099;1494;1494;;611;164113;6064;479;276700;10968;0;0;0;-63;0;3200;-6300;7;7;2;0;93;5;409;110;0;;1708091298;1708091298;1708091298;1708091298;1708091299;1708091300;;;;;1708091299;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;2.01E+16
CA-01-E8-C5-;;E0-00-84-38-26-40;R0_EST-AP_0.1;EDUROAM;1;2;3;132;;ht40;9;support;300;360;eduroam;E0-00-84-38-26-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;24;106285;FE80::C801:E8FF:FEC5:1A74?2001:648:2D00:3024:9DBE:D7F2:E63A:3555;106281;1708081284;1708081284;4310;4308;;16922;4629171;72;90737;109365354;192;0;0;0;-55;0;4000;-5500;2;2;1;1;98;0;11;3;0;;1708092312;1708092312;1708092312;1708092312;0;0;;;;;1708092312;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;2.02E+14
CA-12-08-1F-;;E0-00-84-BF-3D-40;KTIRIO_TH_R0-AP_2.3;EDUROAM;1;2;3;108;;ht40;9;support;90;121;eduroam;E0-00-84-BF-3D-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;23;1062628;2A01:8C8:297:7BC4:3307:A6D9:B9AA:9EDE?FE80::C812:8FF:FE1F:7EAD?2001:648:2D00:3023:C812:8FF:FE1F:7EAD?2001:648:2D00:3023:447B:5261:B95C:9A55;106261;1708081257;1708081258;4337;4336;;193759;131195363;19696;388035;362964866;1962520;5;1157;0;-79;0;1600;-7900;0;0;0;0;100;0;34871;90;0;;1708092697;1708092697;1708092697;1708092697;1708092697;1708092699;;;;;1708092697;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;2.02E+13
CA-72-24-3F-;;E0-00-84-38-25-40;R0_EST-AP_0.2;EDUROAM;1;2;3;36;;ht40;9;support;6;180;eduroam;E0-00-84-38-25-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;24;1062814;FE80::C872:24FF:FE3F:469F?2001:648:2D00:3024:C872:24FF:FE3F:469F?2001:648:2D00:3024:DDF0:29B1:21A9:9E2E;106281;1708085034;1708085035;560;559;;969;306761;64;816;416156;56;0;0;0;-72;0;2300;-7200;3;3;1;1;97;1;6;4;0;;1708092281;1708092281;1708092281;1708092281;0;0;;;;;1708092281;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;2.02E+14
CC-3D-82-CC-;;E0-00-84-38-27-E0;KTIRIO_Z_R0-AP_0.7;EDUROAM;1;2;3;36;;ht40;9;support;180;240;eduroam;E0-00-84-38-27-F0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;no;20;1062061;FE80::27A3:39A1:E3F7:C9F9?2001:648:2D00:3020:932A:EABD:682A:8501?2001:648:2D00:3020:CC21:B9B2:3FAB:6833?2001:648:2D00:3020:FD40:1840:D3CC:B2C7?2001:648:2D00:3020:11E1:86E:C252:6C4D;106201;1708081445;1708081445;4150;4148;;130635;15370287;11232;267828;230917674;817320;0;51;0;-68;0;2700;-6800;0;0;0;0;100;0;14444;103;0;;1708088645;1708088645;1708088645;1708088645;1708088645;1708088645;;;;;1708088645;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;2.05E+16
CC-42-10-BD-;;B0-08-75-C7-70-C0;KTIRIO_TH_R0-AP_0.2;EDUROAM;1;2;3;108;;ht40;9;support;81;90;eduroam;B0-08-75-C7-70-D0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;20;1062049;FE80::11D8:C737:B07:8AED?2001:648:2D00:3020:96BC:72B:7145:D965?2001:648:2D00:3020:7849:913D:F516:EC44;106201;1708081501;1708081501;4094;4094;;23519;5759434;9792;105795;124718388;135424;0;0;0;-76;0;1900;-7600;0;0;0;0;100;0;2757;71;0;;1708092402;1708092402;1708092402;1708092402;0;0;;;;;1708092402;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;2.05E+13
CC-47-40-5B-;;68-4A-AE-AB-B0-A0;KTIRIO_B_R1-AP_1.2;EDUROAM;1;2;3;52;;ht40;9;support;120;240;eduroam;68-4A-AE-AB-B0-B0;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;24;1062876;FE80::6A8A:4E67:D41:E593?2001:648:2D00:3024:91E6:F165:B677:A7D?2001:648:2D00:3024:78FC:599E:7D1B:4233;106281;1708081240;1708081241;4356;4354;;18832;1737792;8;65036;95126681;8;0;1;0;-76;0;1900;-7600;0;0;0;0;100;0;1;133;0;;1708089138;1708089138;1708089138;1708089138;1708089138;1708089138;;;;;1708089138;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;2.05E+14
CC-AF-78-DB-;;68-4A-AE-AB-A8-20;KTIRIO_A_R0-AP_0.7;EDUROAM;0;1;1;11;;ht20;7;nonsupport;65;58;eduroam;68-4A-AE-AB-A8-20;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;21;1062265;FE80::BAFA:55B8:2397:F13?2001:648:2D00:3021:EBD1:23F7:B7E1:C3AB?2001:648:2D00:3021:D2:277E:D2CD:68C;106221;1708081264;1708081264;4332;4332;;281790;39461468;32944;703876;877985211;1182904;0;750;0;-64;0;3100;-6400;35;35;2;0;65;33;21393;13;0;;1708091560;1708091560;1708091560;1708091560;1708091560;1708091560;;;;;1708091560;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;2.04E+15
CE-56-8E-BC-;;B0-08-75-C7-87-40;KTIRIO_A_R0-AP_1.2;EDUROAM;1;2;3;100;;ht40;9;support;300;360;eduroam;B0-08-75-C7-87-50;eduroam;associatedAndAuthenticated;wpa2Dot1x;aes;wmm;yes;22;1062464;FE80::CC56:8EFF:FEBC:1B03?2001:648:2D00:3022:CC56:8EFF:FEBC:1B03?2001:648:2D00:3022:F37B:7AF:FEA2:EE4?2A02:1388:208A:410E:6905:582C:148:9728?2A02:1388:81:8DC4:7417:6CD8:8248:E3B1;106241;1708083030;1708083030;2567;2565;;36098;7124325;7584;362585;452133450;1793168;0;130;0;-63;0;3200;-6300;0;0;0;0;100;0;32027;17;0;;1708091218;1708091218;1708091218;1708091218;1708092033;1708092033;;;;;1708091218;0;0;0;;0;0;0;0;;-1;0;0;0;0;FE80::D676:A0FF:FE02:ADFF;;;;;2.07E+13
